x,y,group,side,descri
19.0,17.5,31.0,1.0,marque 4 LF gauche
19.0,17.333333333333332,31.0,1.0,marque 4 LF gauche
18.5,76.66666666666667,32.0,2.0,marque 4 LF gauche
18.5,76.5,32.0,2.0,marque 4 LF gauche
19.0,76.5,32.0,2.0,marque 4 LF gauche
19.0,76.66666666666667,32.0,2.0,marque 4 LF gauche
31.0,7.0,33.0,1.0,marque 1 LF droite
31.0,8.0,33.0,1.0,marque 1 LF droite
31.5,8.0,33.0,1.0,marque 1 LF droite
31.5,7.0,33.0,1.0,marque 1 LF droite
31.0,87.0,34.0,2.0,marque 1 LF droite
31.0,86.0,34.0,2.0,marque 1 LF droite
31.5,86.0,34.0,2.0,marque 1 LF droite
31.5,87.0,34.0,2.0,marque 1 LF droite
31.0,11.0,35.0,1.0,marque 2 LF droite
31.0,11.166666666666666,35.0,1.0,marque 2 LF droite
31.5,11.166666666666666,35.0,1.0,marque 2 LF droite
31.5,11.0,35.0,1.0,marque 2 LF droite
31.0,83.0,36.0,2.0,marque 2 LF droite
31.0,82.83333333333333,36.0,2.0,marque 2 LF droite
31.5,82.83333333333333,36.0,2.0,marque 2 LF droite
31.5,83.0,36.0,2.0,marque 2 LF droite
31.0,14.166666666666666,37.0,1.0,marque 3 LF droite
31.0,14.333333333333334,37.0,1.0,marque 3 LF droite
31.5,14.333333333333334,37.0,1.0,marque 3 LF droite
31.5,14.166666666666666,37.0,1.0,marque 3 LF droite
31.0,79.83333333333333,38.0,2.0,marque 3 LF droite
31.0,79.66666666666667,38.0,2.0,marque 3 LF droite
31.5,79.66666666666667,38.0,2.0,marque 3 LF droite
31.5,79.83333333333333,38.0,2.0,marque 3 LF droite
-0.16666666666666666,46.916666666666664,39.0,1.0,ligne mediane
-0.16666666666666666,47.0,39.0,1.0,ligne mediane
50.166666666666664,47.0,39.0,1.0,ligne mediane
50.166666666666664,46.916666666666664,39.0,1.0,ligne mediane
-0.16666666666666666,47.083333333333336,40.0,2.0,ligne mediane
-0.16666666666666666,47.0,40.0,2.0,ligne mediane
50.166666666666664,47.0,40.0,2.0,ligne mediane
50.166666666666664,47.083333333333336,40.0,2.0,ligne mediane
31.0,17.333333333333332,41.0,1.0,marque 4 LF droite
31.0,17.5,41.0,1.0,marque 4 LF droite
31.5,17.5,41.0,1.0,marque 4 LF droite
31.5,17.333333333333332,41.0,1.0,marque 4 LF droite
31.0,76.66666666666667,42.0,2.0,marque 4 LF droite
31.0,76.5,42.0,2.0,marque 4 LF droite
31.5,76.5,42.0,2.0,marque 4 LF droite
31.5,76.66666666666667,42.0,2.0,marque 4 LF droite
19.000118910026078,47.03777441162142,43.0,1.0,cercle milieu grand
19.000118910026078,46.96222558837859,43.0,1.0,cercle milieu grand
19.001070161955703,46.886682754084774,43.0,1.0,cercle milieu grand
19.00297251499859,46.81115788568848,43.0,1.0,cercle milieu grand
19.005825667545928,46.73566295728983,43.0,1.0,cercle milieu grand
19.009629167244274,46.660209938242076,43.0,1.0,cercle milieu grand
19.014382411067274,46.58481079125396,43.0,1.0,cercle milieu grand
19.020084645411266,46.50947747049307,43.0,1.0,cercle milieu grand
19.02673496621476,46.43422191969058,43.0,1.0,cercle milieu grand
19.034332319101782,46.35905607024758,43.0,1.0,cercle milieu grand
19.042875499549023,46.28399183934349,43.0,1.0,cercle milieu grand
19.05236315307683,46.209041128046586,43.0,1.0,cercle milieu grand
19.062793775463934,46.13421581942715,43.0,1.0,cercle milieu grand
19.074165712985952,46.05952777667349,43.0,1.0,cercle milieu grand
19.08647716267756,45.9849888412111,43.0,1.0,cercle milieu grand
19.09972617261837,45.9106108308252,43.0,1.0,cercle milieu grand
19.113910642242374,45.83640553778715,43.0,1.0,cercle milieu grand
19.129028322670976,45.76238472698482,43.0,1.0,cercle milieu grand
19.145076817069572,45.6885601340573,43.0,1.0,cercle milieu grand
19.162053581027518,45.614943463534296,43.0,1.0,cercle milieu grand
19.179955922961565,45.541546386980436,43.0,1.0,cercle milieu grand
19.198781004542575,45.468380541144796,43.0,1.0,cercle milieu grand
19.218525841145528,45.39545752611593,43.0,1.0,cercle milieu grand
19.23918730232274,45.32278890348279,43.0,1.0,cercle milieu grand
19.260762112300153,45.250386194501594,43.0,1.0,cercle milieu grand
19.283246850496703,45.1782608782693,43.0,1.0,cercle milieu grand
19.306637952066644,45.10642438990356,43.0,1.0,cercle milieu grand
19.33093170846473,45.03488811872979,43.0,1.0,cercle milieu grand
19.35612426803418,44.96366340647543,43.0,1.0,cercle milieu grand
19.382211636617352,44.89276154547178,43.0,1.0,cercle milieu grand
19.409189678189,44.822193776863614,43.0,1.0,cercle milieu grand
19.437054115512,44.75197128882702,43.0,1.0,cercle milieu grand
19.465800530815507,44.68210521479553,43.0,1.0,cercle milieu grand
19.49542436649536,44.61260663169494,43.0,1.0,cercle milieu grand
19.525920925836665,44.543486558187176,43.0,1.0,cercle milieu grand
19.55728537375845,44.4747559529233,43.0,1.0,cercle milieu grand
19.589512737580225,44.4064257128061,43.0,1.0,cercle milieu grand
19.622597907810395,44.33850667126238,43.0,1.0,cercle milieu grand
19.65653563895633,44.27100959652545,43.0,1.0,cercle milieu grand
19.691320550356025,44.20394518992782,43.0,1.0,cercle milieu grand
19.726947127031163,44.137324084204586,43.0,1.0,cercle milieu grand
19.763409720561505,44.07115684180763,43.0,1.0,cercle milieu grand
19.8007025499804,44.005453953231026,43.0,1.0,cercle milieu grand
19.83881970269135,43.94022583534781,43.0,1.0,cercle milieu grand
19.87775513540541,43.87548282975844,43.0,1.0,cercle milieu grand
19.917502675099318,43.81123520115117,43.0,1.0,cercle milieu grand
19.958056019994217,43.74749313567466,43.0,1.0,cercle milieu grand
19.999408740554752,43.68426673932299,43.0,1.0,cercle milieu grand
20.041554280508453,43.62156603633341,43.0,1.0,cercle milieu grand
20.08448595788519,43.55940096759705,43.0,1.0,cercle milieu grand
20.128196966076576,43.49778138908284,43.0,1.0,cercle milieu grand
20.17268037491512,43.43671707027489,43.0,1.0,cercle milieu grand
20.21792913177297,43.37621769262358,43.0,1.0,cercle milieu grand
20.263936062680067,43.31629284801063,43.0,1.0,cercle milieu grand
20.310693873461556,43.25695203722835,43.0,1.0,cercle milieu grand
20.35819515089423,43.19820466847331,43.0,1.0,cercle milieu grand
20.406432363881862,43.140060055854754,43.0,1.0,cercle milieu grand
20.455397864649235,43.082527417917866,43.0,1.0,cercle milieu grand
20.505083889954644,43.02561587618223,43.0,1.0,cercle milieu grand
20.55548256232073,42.96933445369566,43.0,1.0,cercle milieu grand
20.60658589128341,42.913692073603606,43.0,1.0,cercle milieu grand
20.658385774658733,42.85869755773448,43.0,1.0,cercle milieu grand
20.710873999827438,42.80435962520097,43.0,1.0,cercle milieu grand
20.764042245037018,42.75068689101768,43.0,1.0,cercle milieu grand
20.817882080721105,42.697687864735244,43.0,1.0,cercle milieu grand
20.872384970835938,42.64537094909119,43.0,1.0,cercle milieu grand
20.927542274213693,42.59374443867773,43.0,1.0,cercle milieu grand
20.98334524593251,42.542816518626694,43.0,1.0,cercle milieu grand
21.039785038702973,42.492595263311806,43.0,1.0,cercle milieu grand
21.096852704270773,42.44308863506853,43.0,1.0,cercle milieu grand
21.154539194835436,42.394304482931695,43.0,1.0,cercle milieu grand
21.212835364484793,42.346250541391065,43.0,1.0,cercle milieu grand
21.27173197064502,42.29893442916507,43.0,1.0,cercle milieu grand
21.331219675546027,42.25236364799289,43.0,1.0,cercle milieu grand
21.39128904770188,42.20654558144509,43.0,1.0,cercle milieu grand
21.451930563406133,42.161487493753015,43.0,1.0,cercle milieu grand
21.51313460824178,42.11719652865705,43.0,1.0,cercle milieu grand
21.57489147860555,42.07367970827402,43.0,1.0,cercle milieu grand
21.63719138324639,42.0309439319839,43.0,1.0,cercle milieu grand
21.70002444481778,41.9889959753359,43.0,1.0,cercle milieu grand
21.76338070144379,41.94784248897429,43.0,1.0,cercle milieu grand
21.827250108298454,41.90748999758392,43.0,1.0,cercle milieu grand
21.891622539198337,41.867944898855804,43.0,1.0,cercle milieu grand
21.95648778820798,41.82921346247277,43.0,1.0,cercle milieu grand
22.021835571258034,41.791301829115454,43.0,1.0,cercle milieu grand
22.08765552777571,41.7542160094887,43.0,1.0,cercle milieu grand
22.15393722232742,41.71796188336863,43.0,1.0,cercle milieu grand
22.220670146273264,41.68254519867039,43.0,1.0,cercle milieu grand
22.287843719433113,41.64797157053687,43.0,1.0,cercle milieu grand
22.35544729176405,41.61424648044845,43.0,1.0,cercle milieu grand
22.423470145048892,41.581375275353935,43.0,1.0,cercle milieu grand
22.49190149459549,41.54936316682283,43.0,1.0,cercle milieu grand
22.56073049094661,41.51821523021904,43.0,1.0,cercle milieu grand
22.62994622160006,41.487936403896256,43.0,1.0,cercle milieu grand
22.699537712738792,41.45853148841492,43.0,1.0,cercle milieu grand
22.769493930970775,41.43000514578121,43.0,1.0,cercle milieu grand
22.839803785078264,41.40236189870783,43.0,1.0,cercle milieu grand
22.910456127776275,41.375606129896994,43.0,1.0,cercle milieu grand
22.981439757479926,41.34974208134555,43.0,1.0,cercle milieu grand
23.052743420080393,41.324773853672454,43.0,1.0,cercle milieu grand
23.124355810729185,41.30070540546862,43.0,1.0,cercle milieu grand
23.1962655756305,41.277540552669294,43.0,1.0,cercle milieu grand
23.268461313841282,41.2552829679491,43.0,1.0,cercle milieu grand
23.3409315790788,41.23393618013969,43.0,1.0,cercle milieu grand
23.41366488153541,41.21350357367034,43.0,1.0,cercle milieu grand
23.48664968970019,41.19398838803129,43.0,1.0,cercle milieu grand
23.559874432187218,41.17539371726021,43.0,1.0,cercle milieu grand
23.633327499570147,41.157722509451574,43.0,1.0,cercle milieu grand
23.706997246222823,41.14097756628935,43.0,1.0,cercle milieu grand
23.780871992165675,41.12516154260273,43.0,1.0,cercle milieu grand
23.854940024917468,41.11027694594525,43.0,1.0,cercle milieu grand
23.92918960135229,41.09632613619723,43.0,1.0,cercle milieu grand
24.003608949561375,41.083311325191616,43.0,1.0,cercle milieu grand
24.07818627071945,41.07123457636332,43.0,1.0,cercle milieu grand
24.15290974095541,41.06009780442205,43.0,1.0,cercle milieu grand
24.22776751322693,41.04990277504877,43.0,1.0,cercle milieu grand
24.30274771919874,41.040651104615755,43.0,1.0,cercle milieu grand
24.37783847112431,41.032344259930284,43.0,1.0,cercle milieu grand
24.453027863730593,41.024983558002134,43.0,1.0,cercle milieu grand
24.528303976105523,41.018570165834745,43.0,1.0,cercle milieu grand
24.603654873588063,41.01310510024023,43.0,1.0,cercle milieu grand
24.67906860966034,41.00858922767812,43.0,1.0,cercle milieu grand
24.754533227841737,41.005023264118016,43.0,1.0,cercle milieu grand
24.830036763584534,41.00240777492608,43.0,1.0,cercle milieu grand
24.905567246170804,41.00074317477538,43.0,1.0,cercle milieu grand
24.981112700610336,41.00002972758016,43.0,1.0,cercle milieu grand
25.05666114953922,41.00026754645402,43.0,1.0,cercle milieu grand
25.132200615118762,41.00145659369191,43.0,1.0,cercle milieu grand
25.207719120934538,41.0035966807762,43.0,1.0,cercle milieu grand
25.28320469389521,41.0066874684065,43.0,1.0,cercle milieu grand
25.35864536613077,41.01072846655347,43.0,1.0,cercle milieu grand
25.43402917688999,41.015719034536545,43.0,1.0,cercle milieu grand
25.509344174436784,41.02165838112547,43.0,1.0,cercle milieu grand
25.58457841794503,41.02854556466577,43.0,1.0,cercle milieu grand
25.659719979391795,41.03637949322802,43.0,1.0,cercle milieu grand
25.73475694544842,41.045158924781006,43.0,1.0,cercle milieu grand
25.809677419369333,41.0548824673886,43.0,1.0,cercle milieu grand
25.884469522878238,41.065548579430484,43.0,1.0,cercle milieu grand
25.959121398051327,41.077155569846525,43.0,1.0,cercle milieu grand
26.033621209197317,41.08970159840491,43.0,1.0,cercle milieu grand
26.107957144733945,41.103184675993916,43.0,1.0,cercle milieu grand
26.182117419060614,41.11760266493724,43.0,1.0,cercle milieu grand
26.256090274426956,41.132953279332945,43.0,1.0,cercle milieu grand
26.32986398279699,41.149234085415884,43.0,1.0,cercle milieu grand
26.40342684770849,41.16644250194352,43.0,1.0,cercle milieu grand
26.476767206127455,41.18457580060521,43.0,1.0,cercle milieu grand
26.549873430297197,41.203631106454765,43.0,1.0,cercle milieu grand
26.62273392958187,41.223605398366225,43.0,1.0,cercle milieu grand
26.69533715230412,41.24449550951289,43.0,1.0,cercle milieu grand
26.767671587576537,41.26629812786934,43.0,1.0,cercle milieu grand
26.83972576712664,41.28900979673662,43.0,1.0,cercle milieu grand
26.911488267115157,41.31262691529023,43.0,1.0,cercle milieu grand
26.982947709947155,41.337145739151026,43.0,1.0,cercle milieu grand
27.054092766075957,41.362562380978886,43.0,1.0,cercle milieu grand
27.12491215579937,41.388872811089016,43.0,1.0,cercle milieu grand
27.195394651048012,41.41607285809084,43.0,1.0,cercle milieu grand
27.265529077165485,41.444158209549364,43.0,1.0,cercle milieu grand
27.335304314680062,41.47312441266888,43.0,1.0,cercle milieu grand
27.404709301067612,41.50296687499894,43.0,1.0,cercle milieu grand
27.47373303250551,41.53368086516245,43.0,1.0,cercle milieu grand
27.542364565617273,41.56526151360586,43.0,1.0,cercle milieu grand
27.61059301920752,41.59770381337112,43.0,1.0,cercle milieu grand
27.6784075759872,41.631002620889596,43.0,1.0,cercle milieu grand
27.745797484288552,41.66515265679751,43.0,1.0,cercle milieu grand
27.81275205976978,41.70014850677296,43.0,1.0,cercle milieu grand
27.879260687108996,41.73598462239436,43.0,1.0,cercle milieu grand
27.945312821687196,41.77265532202008,43.0,1.0,cercle milieu grand
28.010897991260094,41.810154791689264,43.0,1.0,cercle milieu grand
28.07600579761844,41.84847708604361,43.0,1.0,cercle milieu grand
28.140625918236577,41.88761612926996,43.0,1.0,cercle milieu grand
28.204748107909055,41.927565716063604,43.0,1.0,cercle milieu grand
28.26836220037496,41.9683195126121,43.0,1.0,cercle milieu grand
28.331458109929702,42.009871057599455,43.0,1.0,cercle milieu grand
28.394025833024074,42.05221376323055,43.0,1.0,cercle milieu grand
28.456055449850272,42.0953409162756,43.0,1.0,cercle milieu grand
28.517537125914597,42.13924567913452,43.0,1.0,cercle milieu grand
28.578461113596713,42.18392109092094,43.0,1.0,cercle milieu grand
28.638817753695044,42.22936006856588,43.0,1.0,cercle milieu grand
28.69859747695821,42.2755554079407,43.0,1.0,cercle milieu grand
28.757790805602205,42.32249978499931,43.0,1.0,cercle milieu grand
28.816388354813018,42.370185756939314,43.0,1.0,cercle milieu grand
28.87438083423456,42.418605763382075,43.0,1.0,cercle milieu grand
28.931759049441638,42.46775212757137,43.0,1.0,cercle milieu grand
28.98851390339763,42.517617057590485,43.0,1.0,cercle milieu grand
29.044636397896817,42.56819264759757,43.0,1.0,cercle milieu grand
29.100117634991,42.619470879079124,43.0,1.0,cercle milieu grand
29.1549488184002,42.67144362212125,43.0,1.0,cercle milieu grand
29.2091212549073,42.72410263669863,43.0,1.0,cercle milieu grand
29.26262635573629,42.77743957398093,43.0,1.0,cercle milieu grand
29.315455637913985,42.83144597765647,43.0,1.0,cercle milieu grand
29.367600725614956,42.88611328527295,43.0,1.0,cercle milieu grand
29.419053351489474,42.94143282959495,43.0,1.0,cercle milieu grand
29.469805357974256,42.9973958399781,43.0,1.0,cercle milieu grand
29.519848698585825,43.05399344375963,43.0,1.0,cercle milieu grand
29.569175439196222,43.11121666766506,43.0,1.0,cercle milieu grand
29.617777759290913,43.16905643923091,43.0,1.0,cercle milieu grand
29.665647953208737,43.22750358824304,43.0,1.0,cercle milieu grand
29.71277843136355,43.286548848190606,43.0,1.0,cercle milieu grand
29.759161721447548,43.34618285773516,43.0,1.0,cercle milieu grand
29.80479046961596,43.40639616219489,43.0,1.0,cercle milieu grand
29.849657441652962,43.467179215043586,43.0,1.0,cercle milieu grand
29.893755524118614,43.52852237942421,43.0,1.0,cercle milieu grand
29.93707772547669,43.59041592967677,43.0,1.0,cercle milieu grand
29.979617177203128,43.652850052880275,43.0,1.0,cercle milieu grand
30.021367134875007,43.71581485040852,43.0,1.0,cercle milieu grand
30.06232097923984,43.77930033949948,43.0,1.0,cercle milieu grand
30.10247221726504,43.84329645483799,43.0,1.0,cercle milieu grand
30.14181448316733,43.90779305015161,43.0,1.0,cercle milieu grand
30.18034153942205,43.972779899819244,43.0,1.0,cercle milieu grand
30.218047277752024,44.03824670049231,43.0,1.0,cercle milieu grand
30.254925720096065,44.10418307272838,43.0,1.0,cercle milieu grand
30.29097101955672,44.17057856263672,43.0,1.0,cercle milieu grand
30.32617746132729,44.237422643535716,43.0,1.0,cercle milieu grand
30.36053946359787,44.30470471762186,43.0,1.0,cercle milieu grand
30.394051578440333,44.37241411764994,43.0,1.0,cercle milieu grand
30.426708492672056,44.44054010862429,43.0,1.0,cercle milieu grand
30.458505028698326,44.5090718895008,43.0,1.0,cercle milieu grand
30.489436145333183,44.57799859489934,43.0,1.0,cercle milieu grand
30.519496938598714,44.647309296826414,43.0,1.0,cercle milieu grand
30.54868264250253,44.71699300640775,43.0,1.0,cercle milieu grand
30.576988629793398,44.78703867563051,43.0,1.0,cercle milieu grand
30.604410412694875,44.857435199094965,43.0,1.0,cercle milieu grand
30.630943643616817,44.928171415775104,43.0,1.0,cercle milieu grand
30.656584115844666,44.99923611078823,43.0,1.0,cercle milieu grand
30.68132776420641,45.07061801717302,43.0,1.0,cercle milieu grand
30.705170665717098,45.14230581767582,43.0,1.0,cercle milieu grand
30.728109040200795,45.21428814654493,43.0,1.0,cercle milieu grand
30.75013925088993,45.28655359133266,43.0,1.0,cercle milieu grand
30.77125780500188,45.35909069470465,43.0,1.0,cercle milieu grand
30.791461354292725,45.431887956256354,43.0,1.0,cercle milieu grand
30.810746695588115,45.504933834336484,43.0,1.0,cercle milieu grand
30.829110771291095,45.57821674787676,43.0,1.0,cercle milieu grand
30.84655066986689,45.651725078228104,43.0,1.0,cercle milieu grand
30.86306362630451,45.7254471710027,43.0,1.0,cercle milieu grand
30.878647022555114,45.79937133792173,43.0,1.0,cercle milieu grand
30.893298387947127,45.873485858668516,43.0,1.0,cercle milieu grand
30.9070153995779,45.94777898274671,43.0,1.0,cercle milieu grand
30.91979588268204,46.02223893134326,43.0,1.0,cercle milieu grand
30.931637810976188,46.096853899195914,43.0,1.0,cercle milieu grand
30.94253930698028,46.17161205646487,43.0,1.0,cercle milieu grand
30.952498642315202,46.24650155060832,43.0,1.0,cercle milieu grand
30.961514237976846,46.321510508261674,43.0,1.0,cercle milieu grand
30.96958466458642,46.39662703711995,43.0,1.0,cercle milieu grand
30.97670864261708,46.47183922782329,43.0,1.0,cercle milieu grand
30.982885042596806,46.547135155845105,43.0,1.0,cercle milieu grand
30.98811288528745,46.62250288338268,43.0,1.0,cercle milieu grand
30.992391341840023,46.697930461249825,43.0,1.0,cercle milieu grand
30.995719733926062,46.773405930771375,43.0,1.0,cercle milieu grand
30.99809753384522,46.84891732567916,43.0,1.0,cercle milieu grand
30.999524364608884,46.92445267400926,43.0,1.0,cercle milieu grand
31.0,47.0,43.0,1.0,cercle milieu grand
30.833333333333332,47.0,43.0,1.0,cercle milieu grand
30.832870910036416,46.926551210842334,43.0,1.0,cercle milieu grand
30.831483713460628,46.85311406663252,43.0,1.0,cercle milieu grand
30.829171963539228,46.77970021047217,43.0,1.0,cercle milieu grand
30.82593602678891,46.70632128177066,43.0,1.0,cercle milieu grand
30.821776416251687,46.632988914399824,43.0,1.0,cercle milieu grand
30.81669379141356,46.55971473484941,43.0,1.0,cercle milieu grand
30.810688958099938,46.48651036038375,43.0,1.0,cercle milieu grand
30.803762868347906,46.413387397199955,43.0,1.0,cercle milieu grand
30.79591662025527,46.34035743858774,43.0,1.0,cercle milieu grand
30.78715145780645,46.26743206309143,43.0,1.0,cercle milieu grand
30.77746877067527,46.19462283267418,43.0,1.0,cercle milieu grand
30.766870094004627,46.12194129088492,43.0,1.0,cercle milieu grand
30.755357108163093,46.04939896102817,43.0,1.0,cercle milieu grand
30.742931638478513,45.97700734433708,43.0,1.0,cercle milieu grand
30.729595654948596,45.90477791814995,43.0,1.0,cercle milieu grand
30.715351271928586,45.83272213409057,43.0,1.0,cercle milieu grand
30.70020074779605,45.76085141625262,43.0,1.0,cercle milieu grand
30.68414648459281,45.689177159388436,43.0,1.0,cercle milieu grand
30.66719102764412,45.617710727102406,43.0,1.0,cercle milieu grand
30.649337065155112,45.54646345004936,43.0,1.0,cercle milieu grand
30.630587427784594,45.47544662413812,43.0,1.0,cercle milieu grand
30.61094508819627,45.40467150874063,43.0,1.0,cercle milieu grand
30.59041316058743,45.33414932490676,43.0,1.0,cercle milieu grand
30.568994900195218,45.26389125358535,43.0,1.0,cercle milieu grand
30.546693702780512,45.19390843385149,43.0,1.0,cercle milieu grand
30.523513104089567,45.12421196114044,43.0,1.0,cercle milieu grand
30.499456779293425,45.05481288548856,43.0,1.0,cercle milieu grand
30.474528542405242,44.98572220978135,43.0,1.0,cercle milieu grand
30.448732345675573,44.91695088800899,43.0,1.0,cercle milieu grand
30.422072278965803,44.84850982352967,43.0,1.0,cercle milieu grand
30.394552569099684,44.780409867340865,43.0,1.0,cercle milieu grand
30.366177579193195,44.71266181635902,43.0,1.0,cercle milieu grand
30.336951807962816,44.6452764117077,43.0,1.0,cercle milieu grand
30.30687988901226,44.57826433701467,43.0,1.0,cercle milieu grand
30.275966590097834,44.51163621671806,43.0,1.0,cercle milieu grand
30.244216812372546,44.445402614381884,43.0,1.0,cercle milieu grand
30.21163558960904,44.37957403102125,43.0,1.0,cercle milieu grand
30.17822808740153,44.314160903437504,43.0,1.0,cercle milieu grand
30.143999602346813,44.249173602563474,43.0,1.0,cercle milieu grand
30.108955561204507,44.18462243181926,43.0,1.0,cercle milieu grand
30.07310152003669,44.120517625478634,43.0,1.0,cercle milieu grand
30.03644316332699,44.05686934704649,43.0,1.0,cercle milieu grand
29.99898630307935,43.9936876876474,43.0,1.0,cercle milieu grand
29.960736877896565,43.93098266442582,43.0,1.0,cercle milieu grand
29.921700952038734,43.86876421895782,43.0,1.0,cercle milieu grand
29.881884714461812,43.807042215674954,43.0,1.0,cercle milieu grand
29.841294477836374,43.74582644030027,43.0,1.0,cercle milieu grand
29.799936677546782,43.68512659829686,43.0,1.0,cercle milieu grand
29.757817870670873,43.62495231332909,43.0,1.0,cercle milieu grand
29.714944734940378,43.56531312573682,43.0,1.0,cercle milieu grand
29.671324067682182,43.50621849102281,43.0,1.0,cercle milieu grand
29.62696278474067,43.44767777835362,43.0,1.0,cercle milieu grand
29.581867919381228,43.3897002690742,43.0,1.0,cercle milieu grand
29.53604662117516,43.33229515523629,43.0,1.0,cercle milieu grand
29.489506154866167,43.27547153814116,43.0,1.0,cercle milieu grand
29.44225389921855,43.21923842689659,43.0,1.0,cercle milieu grand
29.39429734584733,43.163604736988525,43.0,1.0,cercle milieu grand
29.345644098030526,43.108579288867595,43.0,1.0,cercle milieu grand
29.296301869503655,43.054170806550644,43.0,1.0,cercle milieu grand
29.24627848323676,43.00038791623759,43.0,1.0,cercle milieu grand
29.19558187019415,42.947239144943794,43.0,1.0,cercle milieu grand
29.14422006807695,42.894732919148126,43.0,1.0,cercle milieu grand
29.09220122004876,42.842877563457,43.0,1.0,cercle milieu grand
29.03953357344464,42.791681299284555,43.0,1.0,cercle milieu grand
28.98622547846347,42.74115224354915,43.0,1.0,cercle milieu grand
28.93228538684413,42.691298407386526,43.0,1.0,cercle milieu grand
28.877721850525475,42.64212769487964,43.0,1.0,cercle milieu grand
28.82254352029048,42.593647901805504,43.0,1.0,cercle milieu grand
28.76675914439471,42.545866714399246,43.0,1.0,cercle milieu grand
28.71037756717932,42.49879170813544,43.0,1.0,cercle milieu grand
28.65340772766881,42.4524303465271,43.0,1.0,cercle milieu grand
28.595858658153816,42.406789979942346,43.0,1.0,cercle milieu grand
28.53773948275907,42.36187784443905,43.0,1.0,cercle milieu grand
28.479059415996804,42.31770106061758,43.0,1.0,cercle milieu grand
28.41982776130586,42.27426663249189,43.0,1.0,cercle milieu grand
28.360053909576653,42.23158144637906,43.0,1.0,cercle milieu grand
28.299747337662296,42.189652269807475,43.0,1.0,cercle milieu grand
28.2389176068761,42.14848575044391,43.0,1.0,cercle milieu grand
28.177574361475653,42.10808841503954,43.0,1.0,cercle milieu grand
28.1157273271338,42.06846666839517,43.0,1.0,cercle milieu grand
28.05338630939667,42.029626792345795,43.0,1.0,cercle milieu grand
27.99056119212904,41.99157494476462,43.0,1.0,cercle milieu grand
27.927261935947314,41.95431715858678,43.0,1.0,cercle milieu grand
27.863498576640332,41.91785934085286,43.0,1.0,cercle milieu grand
27.79928122357819,41.882207271772295,43.0,1.0,cercle milieu grand
27.73462005810951,41.847366603807046,43.0,1.0,cercle milieu grand
27.669525331947206,41.81334286077536,43.0,1.0,cercle milieu grand
27.60400736554311,41.780141436975995,43.0,1.0,cercle milieu grand
27.53807654645176,41.747767596333034,43.0,1.0,cercle milieu grand
27.47174332768346,41.71622647156125,43.0,1.0,cercle milieu grand
27.405018226047023,41.685523063352385,43.0,1.0,cercle milieu grand
27.3379118204824,41.655662239582306,43.0,1.0,cercle milieu grand
27.270434750383394,41.62664873453919,43.0,1.0,cercle milieu grand
27.20259771391089,41.59848714817299,43.0,1.0,cercle milieu grand
27.13441146629668,41.5711819453661,43.0,1.0,cercle milieu grand
27.065886818138274,41.54473745522543,43.0,1.0,cercle milieu grand
26.997034633684958,41.51915787039614,43.0,1.0,cercle milieu grand
26.92786582911529,41.49444724639684,43.0,1.0,cercle milieu grand
26.8583913708064,41.470609500976614,43.0,1.0,cercle milieu grand
26.788622273595347,41.44764841349394,43.0,1.0,cercle milieu grand
26.718569599032744,41.42556762431742,43.0,1.0,cercle milieu grand
26.648244453629005,41.404370634248636,43.0,1.0,cercle milieu grand
26.57765798709348,41.38406080396717,43.0,1.0,cercle milieu grand
26.50682139056672,41.36464135349769,43.0,1.0,cercle milieu grand
26.435745894846136,41.34611536169951,43.0,1.0,cercle milieu grand
26.36444276860548,41.32848576577842,43.0,1.0,cercle milieu grand
26.292923316608185,41.311755360820996,43.0,1.0,cercle milieu grand
26.221198877915096,41.29592679935148,43.0,1.0,cercle milieu grand
26.149280824086706,41.28100259091121,43.0,1.0,cercle milieu grand
26.077180557380224,41.26698510166075,43.0,1.0,cercle milieu grand
26.004909508941836,41.253876554004776,43.0,1.0,cercle milieu grand
25.932479136994345,41.24167902623967,43.0,1.0,cercle milieu grand
25.859900925020508,41.23039445222408,43.0,1.0,cercle milieu grand
25.78718637994241,41.220024621072255,43.0,1.0,cercle milieu grand
25.714347030297077,41.210571176870424,43.0,1.0,cercle milieu grand
25.64139442440869,41.20203561841613,43.0,1.0,cercle milieu grand
25.56834012855767,41.194419298980606,43.0,1.0,cercle milieu grand
25.49519572514687,41.18772342609421,43.0,1.0,cercle milieu grand
25.421972810865267,41.18194906135498,43.0,1.0,cercle milieu grand
25.34868299484936,41.17709712026032,43.0,1.0,cercle milieu grand
25.275337896842565,41.17316837206187,43.0,1.0,cercle milieu grand
25.201949145353023,41.17016343964353,43.0,1.0,cercle milieu grand
25.128528375809907,41.16808279942269,43.0,1.0,cercle milieu grand
25.055087228718687,41.16692678127474,43.0,1.0,cercle milieu grand
24.981637347815607,41.16669556848071,43.0,1.0,cercle milieu grand
24.908190378221615,41.167389197698284,43.0,1.0,cercle milieu grand
24.834757964596076,41.16900755895591,43.0,1.0,cercle milieu grand
24.76135174929058,41.171550395670295,43.0,1.0,cercle milieu grand
24.68798337050311,41.17501730468706,43.0,1.0,cercle milieu grand
24.614664460432838,41.17940773634467,43.0,1.0,cercle milieu grand
24.541406643435923,41.18472099456156,43.0,1.0,cercle milieu grand
24.46822153418252,41.19095623694652,43.0,1.0,cercle milieu grand
